datetime,month,day,hour,minute,day_of_week,inlet_temp,heating_system,heating_ambient,heating_outlet,cooling_system,cooling_ambient,cooling_outlet
3/25/2017 17:00,3,17,0,19.0,30.0,23,0.0,0.0,15.001490898405104,737768.58,34693.0,14.895798602308808
3/25/2017 18:00,3,18,1,14.0,38.0,23,0.0,1157.144,14.948933242264756,12173.333999999999,20176.28,14.921644106456274
3/25/2017 19:00,3,19,2,13.3,37.0,23,0.0,0.0,14.796762455593452,0.0,0.0,14.549610470880232
3/25/2017 20:00,3,20,3,13.0,35.0,23,0.0,0.0,14.997727999999995,0.0,0.0,14.998810632464334
3/25/2017 21:00,3,21,4,13.4,34.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998302632464336
3/25/2017 22:00,3,22,5,14.0,32.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998250632464336
3/25/2017 23:00,3,23,6,13.0,35.0,23,175745.16,0.0,14.997087999999994,0.0,0.0,14.998250632464336
3/26/2017 0:00,3,0,0,13.0,35.0,23,0.0,200709.42,14.998437999999995,0.0,0.0,14.997905999999993
3/26/2017 1:00,3,1,1,12.0,34.0,23,0.0,99690.31600000002,14.999957999999992,0.0,0.0,15.00006599999999
3/26/2017 2:00,3,2,2,11.0,36.0,23,0.0,99690.31600000002,15.000061999999993,0.0,0.0,15.000325999999994
3/26/2017 3:00,3,3,3,13.0,32.0,23,0.0,38163.64,15.000061999999993,0.0,0.0,15.000325999999994
3/26/2017 4:00,3,4,4,11.0,36.0,23,0.0,38163.64,15.000061999999993,0.0,0.0,15.000325999999994
3/26/2017 5:00,3,5,5,13.0,35.0,23,0.0,39124.516,15.000061999999993,0.0,0.0,15.000325999999994
3/26/2017 6:00,3,6,6,11.0,39.0,23,0.0,51175.11800000002,15.000061999999993,0.0,0.0,15.000325999999994
3/26/2017 7:00,3,7,0,12.0,37.0,23,308735.92,223078.504,14.567275687878794,35142.08,0.0,14.693769389610397
3/26/2017 8:00,3,8,1,16.0,26.0,23,0.0,99690.31600000002,14.7619680015042,756179.14,3276376.8,14.82144538441831
3/26/2017 9:00,3,9,2,18.0,45.0,23,0.0,173503.78,14.87801579195709,766823.56,3279608.106,14.889894675324678
3/26/2017 10:00,3,10,3,19.0,49.0,23,0.0,13058.247999999998,14.949282591957088,0.0,0.0,14.921836230880233
3/26/2017 11:00,3,11,4,21.0,46.0,23,0.0,9009.2,14.868988591957084,0.0,0.0,14.68396623088023
3/26/2017 12:00,3,12,5,21.0,43.0,23,0.0,51583.233999999975,14.868809925290417,2134583.0,10221961.6,14.657770897546898
3/26/2017 13:00,3,13,6,21.0,25.0,23,0.0,147022.62,14.819833605413448,917540.38,6609689.8,14.580300938917457
3/26/2017 14:00,3,14,0,19.0,46.0,23,0.0,0.0,15.000041824242421,788985.04,50517.899999999914,14.944870230880229
3/26/2017 15:00,3,15,1,17.0,52.0,23,0.0,252725.24,14.949220290909093,237728.52,16150.83600000001,14.948318230880231
3/26/2017 16:00,3,16,2,14.0,44.0,23,0.0,0.0,14.949010925290422,40534.46,0.0,14.9225700975469
3/26/2017 17:00,3,17,3,12.0,50.0,23,0.0,2169.2,14.94960879195709,0.0,0.0,14.948390230880232
3/26/2017 18:00,3,18,4,10.0,66.0,23,0.0,1813.7140000000002,14.94938079195709,0.0,0.0,14.948354230880234
3/26/2017 19:00,3,19,5,9.0,76.0,23,106084.1,516779.2,14.876956791957088,0.0,0.0,14.893203373737373
3/26/2017 20:00,3,20,6,10.0,66.0,23,175745.16,185147.94,14.999153999999997,0.0,0.0,15.000010632464337
3/26/2017 21:00,3,21,0,10.0,62.0,23,0.0,52789.92599999998,14.999741999999992,0.0,0.0,15.000626632464334
3/26/2017 22:00,3,22,1,9.0,66.0,23,0.0,34656.11,15.000227999999995,0.0,0.0,15.000810632464333
3/26/2017 23:00,3,23,2,8.3,74.0,23,0.0,0.0,15.000547999999991,0.0,0.0,15.000974632464333
3/27/2017 0:00,3,0,3,7.5,81.0,23,0.0,0.0,15.000679999999994,0.0,0.0,15.000759999999993
3/27/2017 1:00,3,1,4,7.0,87.0,23,0.0,0.0,15.000811999999994,0.0,0.0,15.000759999999993
3/27/2017 2:00,3,2,5,6.9,88.0,23,180887.4,0.0,15.000811999999994,0.0,0.0,15.000759999999993
3/27/2017 3:00,3,3,6,7.0,87.0,23,180887.4,0.0,15.000811999999994,0.0,0.0,15.000759999999993
3/27/2017 4:00,3,4,0,7.0,87.0,23,0.0,0.0,14.999187999999995,0.0,0.0,14.998179999999996
3/27/2017 5:00,3,5,1,6.0,87.0,23,0.0,0.0,15.000707999999992,0.0,94234.58,15.000419999999993
3/27/2017 6:00,3,6,2,7.0,81.0,23,0.0,0.0,15.000679999999994,0.0,0.0,15.000759999999993
3/27/2017 7:00,3,7,3,7.0,81.0,23,0.0,0.0,14.949909815417502,0.0,0.0,14.948978291747602
3/27/2017 8:00,3,8,4,10.1,61.0,23,33778.06,0.0,14.949340791957088,5087.152,8002.270000000002,14.855942675324679
3/27/2017 9:00,3,9,5,13.0,47.0,23,0.0,91654.696,14.925394791957089,137013.814,1760604.92,14.924352675324679
3/27/2017 10:00,3,10,6,14.0,35.0,23,0.0,14938.213999999996,14.915271331153644,74030.52,1413379.6,14.862449185165952
3/27/2017 11:00,3,11,0,15.0,36.0,23,0.0,200709.42,14.95422968787879,65812.976,624631.6,14.942441945165951
3/27/2017 12:00,3,12,1,16.0,36.0,23,0.0,33791.88,14.949459242264757,707971.92,3276376.8,14.947706346456274
3/27/2017 13:00,3,13,2,16.0,36.0,23,0.0,72048.42,14.949662876646084,509794.46,0.0,14.947706346456274
3/27/2017 14:00,3,14,3,16.0,28.0,23,0.0,215664.6,14.950742677570304,797.5219999999999,0.0,14.973874711307793
3/27/2017 15:00,3,15,4,16.0,36.0,23,0.0,0.0,14.94942287664608,797.5219999999999,0.0,14.947506346456276
3/27/2017 16:00,3,16,5,16.0,28.0,23,0.0,7791.26,14.950542677570304,3029111.4,15571538.0,14.973734711307795
3/27/2017 17:00,3,17,6,13.0,38.0,23,0.0,0.0,14.915879331153644,41241.78,1353364.6,14.82718894516595
3/27/2017 18:00,3,18,0,12.0,47.0,23,501.24,2169.2,14.999670824242424,0.0,0.0,14.999062230880229
3/27/2017 19:00,3,19,1,9.0,66.0,23,65940.32,44855.834,14.949526490909095,0.0,0.0,14.897246230880233
3/27/2017 20:00,3,20,2,8.0,76.0,23,0.0,0.0,15.000655999999992,0.0,0.0,15.001054632464333
3/27/2017 21:00,3,21,3,6.0,93.0,23,0.0,0.0,15.000421999999991,0.0,0.0,15.000872632464331
3/27/2017 22:00,3,22,4,5.5,89.0,23,0.0,0.0,14.999861999999993,0.0,0.0,15.000260632464332
3/27/2017 23:00,3,23,5,5.0,87.0,23,1808358.2,4418118.4,14.999781999999993,0.0,0.0,15.000260632464332
3/28/2017 0:00,3,0,6,4.0,93.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/28/2017 1:00,3,1,0,5.0,81.0,23,0.0,0.0,14.999079999999994,0.0,0.0,14.998283999999996
3/28/2017 2:00,3,2,1,4.0,87.0,23,0.0,0.0,15.000863999999995,0.0,0.0,15.000575999999992
3/28/2017 3:00,3,3,2,5.0,81.0,23,0.0,0.0,15.000703999999994,0.0,0.0,15.000783999999994
3/28/2017 4:00,3,4,3,6.0,70.0,23,0.0,0.0,15.000655999999992,0.0,0.0,15.000759999999993
3/28/2017 5:00,3,5,4,4.0,81.0,23,0.0,0.0,15.000835999999993,0.0,0.0,15.000915999999993
3/28/2017 6:00,3,6,5,6.0,70.0,23,33637.08,0.0,15.000655999999992,0.0,63743.88,15.000759999999993
3/28/2017 7:00,3,7,6,10.0,54.0,23,96064.84,24280.272,14.637148127272729,21481.9,83333.82,14.775149123051952
3/28/2017 8:00,3,8,0,10.0,46.0,23,82940.26,245130.28,14.742818824242427,0.0,0.0,14.949326675324675
3/28/2017 9:00,3,9,1,13.0,44.0,23,0.0,173503.78,14.925848490909097,242517.42,172375.86,14.840361341991347
3/28/2017 10:00,3,10,2,15.0,41.0,23,0.0,36846.15199999999,14.921898013009718,260539.19600000003,5578868.14,14.893992945165948
3/28/2017 11:00,3,11,3,15.0,41.0,23,0.0,13508.2,14.921898013009718,0.0,0.0,14.893796945165947
3/28/2017 12:00,3,12,4,17.0,34.0,23,0.0,33791.88,14.94894987664608,797.5219999999999,0.0,14.947506346456276
3/28/2017 13:00,3,13,5,17.0,36.0,23,0.0,28002.193999999996,14.94894987664608,1557712.56,5865629.8,14.947506346456276
3/28/2017 14:00,3,14,6,17.0,36.0,23,0.0,167557.62,14.915397331153642,3474200.2,18578324.0,14.829497185165952
3/28/2017 15:00,3,15,0,16.0,36.0,23,0.0,0.0,15.001689687878791,617185.62,34693.0,14.97059994516595
3/28/2017 16:00,3,16,1,15.0,36.0,23,0.0,0.0,14.921737242264756,281761.042,767004.8,14.919780346456273
3/28/2017 17:00,3,17,2,13.0,41.0,23,0.0,1157.144,14.949433213009723,0.0,4572740.28,14.92165494516595
3/28/2017 18:00,3,18,3,11.0,43.0,23,0.0,0.0,14.949482125290423,0.0,0.0,14.922298897546902
3/28/2017 19:00,3,19,4,11.0,43.0,23,0.0,0.0,14.845956791957088,0.0,0.0,14.694898897546896
3/28/2017 20:00,3,20,5,10.0,46.0,23,0.0,181033.0,14.999257999999996,0.0,0.0,15.000010632464337
3/28/2017 21:00,3,21,6,7.0,56.0,23,0.0,0.0,15.000039999999991,0.0,0.0,15.000542632464335
3/28/2017 22:00,3,22,0,5.0,64.0,23,0.0,0.0,15.00041999999999,0.0,0.0,15.001054632464333
3/28/2017 23:00,3,23,1,8.0,57.0,23,0.0,0.0,15.000599999999993,0.0,0.0,15.001210632464334
3/29/2017 0:00,3,0,2,5.0,87.0,23,0.0,0.0,15.000835999999994,0.0,0.0,15.000783999999994
3/29/2017 1:00,3,1,3,5.0,87.0,23,0.0,0.0,15.000835999999994,0.0,0.0,15.000783999999994
3/29/2017 2:00,3,2,4,5.0,87.0,23,0.0,0.0,15.000835999999994,0.0,0.0,15.000783999999994
3/29/2017 3:00,3,3,5,4.0,93.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/29/2017 4:00,3,4,6,3.0,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/29/2017 5:00,3,5,0,4.0,93.0,23,0.0,0.0,14.999343999999997,0.0,0.0,14.998415999999995
3/29/2017 6:00,3,6,1,4.0,100.0,23,0.0,0.0,15.000863999999995,0.0,0.0,15.000575999999992
3/29/2017 7:00,3,7,2,5.0,87.0,23,3979355.2,10114604.0,14.819952428320725,0.0,0.0,14.759798975324678
3/29/2017 8:00,3,8,3,7.0,76.0,23,0.0,0.0,14.949721179053865,0.0,0.0,14.948783844020332
3/29/2017 9:00,3,9,4,12.0,24.0,23,0.0,38163.64,14.856412865940822,94447.04199999999,0.0,14.82279445108498
3/29/2017 10:00,3,10,5,12.0,34.0,23,0.0,28203.732000000004,14.949236076646084,201824.74,270626.6,14.947578346456275
3/29/2017 11:00,3,11,6,12.0,37.0,23,0.0,26844.894000000004,14.915855331153645,41625.6,1771.5897999999997,14.853187185165952
3/29/2017 12:00,3,12,0,12.0,37.0,23,0.0,202663.056,14.96313235454546,20309.520000000004,3705.2084000000004,14.961390945165952
3/29/2017 13:00,3,13,1,12.0,37.0,23,0.0,0.0,14.94931244226476,0.0,0.0,14.947506346456276
3/29/2017 14:00,3,14,2,11.0,36.0,23,0.0,0.0,14.949536076646087,0.0,0.0,14.947558346456276
3/29/2017 15:00,3,15,3,11.0,36.0,23,0.0,0.0,14.949536076646087,0.0,0.0,14.947498346456275
3/29/2017 16:00,3,16,4,6.0,65.0,23,0.0,0.0,14.949478529330827,0.0,0.0,14.94865300482302
3/29/2017 17:00,3,17,5,3.0,74.0,23,1787636.0,4543889.2,14.895350791957089,0.0,0.0,14.840324230880233
3/29/2017 18:00,3,18,6,3.0,68.0,23,1026870.08,2252853.4,14.947957046464651,0.0,0.0,14.948260230880232
3/29/2017 19:00,3,19,0,2.0,76.0,23,3451480.0,8002086.0,14.878682824242423,0.0,0.0,14.849683564213562
3/29/2017 20:00,3,20,1,1.4,81.0,23,0.0,0.0,15.000501999999992,0.0,0.0,15.001054632464333
3/29/2017 21:00,3,21,2,1.0,86.0,23,0.0,0.0,15.000501999999992,0.0,0.0,15.001106632464332
3/29/2017 22:00,3,22,3,0.4,87.0,23,0.0,0.0,15.000347999999992,0.0,0.0,15.00082063246433
3/29/2017 23:00,3,23,4,-0.1,88.0,23,0.0,0.0,14.999707999999993,0.0,0.0,15.000260632464332
3/30/2017 0:00,3,0,5,-0.8,90.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/30/2017 1:00,3,1,6,-1.1,88.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/30/2017 2:00,3,2,0,-1.6,90.0,23,0.0,0.0,14.999343999999997,0.0,0.0,14.998415999999995
3/30/2017 3:00,3,3,1,-2.0,92.0,23,0.0,0.0,15.000863999999995,0.0,0.0,15.000575999999992
3/30/2017 4:00,3,4,2,-3.4,96.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/30/2017 5:00,3,5,3,-4.9,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/30/2017 6:00,3,6,4,-5.5,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/30/2017 7:00,3,7,5,-4.0,92.0,23,15293452.0,26844924.0,14.876743428320724,0.0,0.0,14.807403123051952
3/30/2017 8:00,3,8,6,-3.0,100.0,23,6823823.6,17379556.0,14.563621490909092,0.0,0.0,14.636992675324679
3/30/2017 9:00,3,9,0,-2.0,85.0,23,3170453.0,8431371.6,14.871333490909091,0.0,0.0,14.871486675324677
3/30/2017 10:00,3,10,1,-2.0,71.0,23,2275790.4,5503768.4,14.949621157575764,0.0,0.0,14.885221230880234
3/30/2017 11:00,3,11,2,-1.0,60.0,23,2070090.4,4759674.0,14.949723458623758,0.0,0.0,14.885221230880234
3/30/2017 12:00,3,12,3,0.0,66.0,23,0.0,0.0,14.949738529330828,0.0,0.0,14.948771004823021
3/30/2017 13:00,3,13,4,3.0,53.0,23,0.0,0.0,14.949458529330828,0.0,0.0,14.948631004823019
3/30/2017 14:00,3,14,5,1.0,67.0,23,2955072.8,7229577.8,14.949482791957088,0.0,0.0,14.949024230880234
3/30/2017 15:00,3,15,6,3.0,58.0,23,771568.56,2868118.6,14.947957046464651,0.0,0.0,14.948260230880232
3/30/2017 16:00,3,16,0,1.0,61.0,23,496443.88,331826.18,14.935565490909092,0.0,0.0,14.87824123088023
3/30/2017 17:00,3,17,1,-1.0,92.0,23,1897630.6,4334006.8,14.949621157575761,0.0,0.0,14.891970230880233
3/30/2017 18:00,3,18,2,-1.0,85.0,23,2008196.2,4350195.6,14.892780791957088,0.0,0.0,14.889084230880233
3/30/2017 19:00,3,19,3,-2.0,100.0,23,0.0,0.0,14.949594529330826,0.0,0.0,14.790951481013494
3/30/2017 20:00,3,20,4,-2.0,100.0,23,0.0,0.0,14.999787999999993,0.0,0.0,15.000260632464336
3/30/2017 21:00,3,21,5,-3.0,92.0,23,0.0,0.0,14.999787999999993,0.0,0.0,15.000312632464334
3/30/2017 22:00,3,22,6,-3.0,92.0,23,0.0,0.0,14.999787999999993,0.0,0.0,15.000260632464332
3/30/2017 23:00,3,23,0,-3.0,100.0,23,0.0,0.0,15.00026599999999,0.0,0.0,15.000898632464333
3/31/2017 0:00,3,0,1,-3.0,100.0,23,0.0,0.0,15.000863999999995,0.0,0.0,15.000575999999992
3/31/2017 1:00,3,1,2,-4.0,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/31/2017 2:00,3,2,3,-4.0,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/31/2017 3:00,3,3,4,-4.0,92.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/31/2017 4:00,3,4,5,-5.0,100.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/31/2017 5:00,3,5,6,-4.0,92.0,23,0.0,0.0,15.000967999999993,0.0,0.0,15.000915999999993
3/31/2017 6:00,3,6,0,-4.0,92.0,23,0.0,0.0,14.999343999999997,0.0,0.0,14.998415999999995
3/31/2017 7:00,3,7,1,-3.0,84.0,23,5025175.2,12784594.0,14.756888490909096,0.0,0.0,14.631190675324682
3/31/2017 8:00,3,8,2,-2.0,78.0,23,3095146.6,6421922.6,14.88410879195709,0.0,0.0,14.82086667532468
3/31/2017 9:00,3,9,3,2.0,37.0,23,0.0,0.0,14.926267392967192,0.0,0.0,14.949315564843506
3/31/2017 10:00,3,10,4,1.0,51.0,23,0.0,0.0,14.949438529330827,0.0,0.0,14.948631004823019
3/31/2017 11:00,3,11,5,3.0,53.0,23,3120981.6,7182750.4,14.94944279195709,0.0,0.0,14.950296230880234
3/31/2017 12:00,3,12,6,4.0,45.0,23,739085.7,1574513.8,14.94792504646465,0.0,0.0,14.949448230880234
3/31/2017 13:00,3,13,0,5.7,42.0,23,365345.12,755349.98,14.969279490909091,0.0,4022.04,14.9731733975469
3/31/2017 14:00,3,14,1,7.0,40.0,23,5288.36,0.0,14.919211442264759,7344.5,0.0,14.853153733044737
3/31/2017 15:00,3,15,2,7.8,38.0,23,517252.02,0.0,14.949790615107624,0.0,0.0,14.926185561001727
3/31/2017 16:00,3,16,3,8.0,37.0,23,0.0,0.0,14.94979246374286,0.0,0.0,14.947984969697382
3/31/2017 17:00,3,17,4,8.0,34.0,23,0.0,0.0,14.94953246374286,0.0,0.0,14.94784496969738
3/31/2017 18:00,3,18,5,7.0,34.0,23,242914.44,554026.5,14.877130076646086,0.0,0.0,14.823845801001728
3/31/2017 19:00,3,19,6,5.0,46.0,23,2037452.2,4542140.54,14.71668649090909,0.0,0.0,14.846729373737373
3/31/2017 20:00,3,20,0,6.0,39.0,23,62226.04,26921.88,15.000523999999992,48396.498,0.0,15.001054632464333
3/31/2017 21:00,3,21,1,6.0,52.0,23,0.0,0.0,15.000679999999994,0.0,0.0,15.001262632464334
3/31/2017 22:00,3,22,2,6.0,66.0,23,175309.06,33242.54,15.000575999999992,0.0,0.0,15.001210632464334
3/31/2017 23:00,3,23,3,6.0,66.0,23,0.0,0.0,15.00041599999999,0.0,0.0,15.001050632464333
4/1/2017 0:00,4,0,4,6.0,31.0,23,0.0,0.0,15.000655999999992,34315.494000000006,65561.66,15.000759999999993
4/1/2017 1:00,4,1,5,6.0,25.0,23,140774.0,0.0,15.000655999999992,34315.494000000006,65561.66,15.000759999999993
4/1/2017 2:00,4,2,6,6.0,26.0,23,23346.2,0.0,15.000655999999992,55412.274000000005,65561.66,15.000759999999993
4/1/2017 3:00,4,3,0,6.0,30.0,23,0.0,0.0,14.998951999999996,62073.816,65329.72,14.998259999999995
4/1/2017 4:00,4,4,1,8.0,22.0,23,0.0,0.0,15.000391999999993,73669.326,32773.08,15.00049999999999
4/1/2017 5:00,4,5,2,8.0,22.0,23,0.0,0.0,15.000495999999993,23852.077999999998,54930.96,15.000759999999993
4/1/2017 6:00,4,6,3,8.0,32.0,23,0.0,0.0,15.000495999999993,23852.077999999998,120390.3,15.000759999999993
4/1/2017 7:00,4,7,4,16.0,16.0,23,93894.76,382720.02,14.724924886919844,797.5219999999999,0.0,14.751566263639088
4/1/2017 8:00,4,8,5,18.0,12.0,23,0.0,269640.84,14.783597040029893,73730.14,316097.8,14.591115734065935
4/1/2017 9:00,4,9,6,21.0,12.0,23,0.0,53320.16,14.650870332475861,365114.72,1478738.08,14.350453734065933
4/1/2017 10:00,4,10,0,22.0,12.0,23,0.0,161287.92,14.595538100541125,3643846.6,18285241.8,14.323400816428016
4/1/2017 11:00,4,11,1,23.0,11.0,23,0.0,161287.92,14.77030505673362,3846376.6,19569796.0,14.419270876923074
4/1/2017 12:00,4,12,2,24.0,16.0,23,0.0,173365.66,14.797711840029887,4209846.4,21567498.0,14.657803149558431
4/1/2017 13:00,4,13,3,24.0,17.0,23,0.0,94565.02,14.845079866003914,0.0,0.0,14.659279149558431
4/1/2017 14:00,4,14,4,24.0,19.0,23,0.0,0.0,14.817955866003913,0.0,0.0,14.68562114955843
4/1/2017 15:00,4,15,5,23.0,18.0,23,0.0,123383.7,14.818195866003913,2225452.0,11185916.0,14.68562114955843
4/1/2017 16:00,4,16,6,23.0,17.0,23,0.0,36530.58,14.793548990028832,3243014.0,16845920.0,14.554254178744294
4/1/2017 17:00,4,17,0,21.0,18.0,23,0.0,210518.94,14.661245765612897,2039139.7,10640976.0,14.506732816428018
4/1/2017 18:00,4,18,1,18.0,15.0,23,3032.98,235581.64,14.899419714286594,174311.88,3059717.8,14.662454400732605
4/1/2017 19:00,4,19,2,16.0,19.0,23,3032.98,2440.36,14.742063677928833,0.0,0.0,14.377947999751362
4/1/2017 20:00,4,20,3,14.0,25.0,23,3032.98,50141.38800000001,14.997727999999995,0.0,0.0,14.998810632464334
4/1/2017 21:00,4,21,4,12.0,37.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998302632464336
4/1/2017 22:00,4,22,5,12.0,44.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998250632464336
4/1/2017 23:00,4,23,6,11.0,54.0,23,175745.16,0.0,14.997087999999994,0.0,0.0,14.998250632464336
4/2/2017 0:00,4,0,0,10.0,57.0,23,0.0,5742.72,14.998437999999995,0.0,0.0,14.997905999999993
4/2/2017 1:00,4,1,1,8.0,66.0,23,0.0,0.0,15.000391999999993,0.0,0.0,15.00049999999999
4/2/2017 2:00,4,2,2,7.0,66.0,23,0.0,0.0,15.000655999999992,0.0,0.0,15.000759999999993
4/2/2017 3:00,4,3,3,8.0,52.0,23,0.0,0.0,15.000495999999993,0.0,0.0,15.000759999999993
4/2/2017 4:00,4,4,4,7.0,52.0,23,0.0,0.0,15.000655999999992,0.0,0.0,15.000759999999993
4/2/2017 5:00,4,5,5,6.0,70.0,23,0.0,0.0,15.000655999999992,0.0,123088.02,15.000759999999993
4/2/2017 6:00,4,6,6,5.0,64.0,23,0.0,0.0,15.000679999999994,0.0,0.0,15.000783999999994
4/2/2017 7:00,4,7,0,5.0,64.0,23,620453.314,1018355.78,14.550372824242428,0.0,30017.62,14.746026175324676
4/2/2017 8:00,4,8,1,6.0,60.0,23,313981.3,896.4684000000001,14.885330490909098,0.0,0.0,14.885162175324679
4/2/2017 9:00,4,9,2,7.0,61.0,23,0.0,0.0,14.949717791957092,0.0,21343.0,14.948803875324678
4/2/2017 10:00,4,10,3,9.0,57.0,23,0.0,0.0,14.949721179053865,13203.042,636371.0,14.948847399575886
4/2/2017 11:00,4,11,4,10.0,54.0,23,0.0,0.0,14.949340791957088,0.0,0.0,14.948406230880234
4/2/2017 12:00,4,12,5,12.0,47.0,23,0.0,0.0,14.949308791957089,1089.272,0.0,14.948170230880232
4/2/2017 13:00,4,13,6,13.0,44.0,23,0.0,0.0,14.915765379797982,1927615.6,8765922.2,14.922648097546901
4/2/2017 14:00,4,14,0,14.0,44.0,23,0.0,0.0,14.999258824242425,14132.38,1756937.4,14.973286097546897
4/2/2017 15:00,4,15,1,13.0,47.0,23,0.0,0.0,14.949446490909095,0.0,628075.0,14.948450230880233
4/2/2017 16:00,4,16,2,13.0,51.0,23,0.0,0.0,14.94952879195709,0.0,741609.0,14.948450230880233
4/2/2017 17:00,4,17,3,12.0,54.0,23,0.0,0.0,14.94960879195709,0.0,0.0,14.948390230880232
4/2/2017 18:00,4,18,4,9.0,81.0,23,15157.6,0.0,14.949481179053864,210652.0,183647.2,14.948655399575884
4/2/2017 19:00,4,19,5,8.0,93.0,23,0.0,0.0,14.947546791957086,0.0,0.0,14.849911373737376
4/2/2017 20:00,4,20,6,8.0,87.0,23,0.0,0.0,14.999861999999993,0.0,6115.96,15.000260632464336
4/2/2017 21:00,4,21,0,5.0,93.0,23,0.0,0.0,15.00034599999999,0.0,357178.31799999997,15.000950632464333
4/2/2017 22:00,4,22,1,4.0,93.0,23,0.0,0.0,15.000501999999992,0.0,519983.0,15.001054632464331
4/2/2017 23:00,4,23,2,4.0,93.0,23,0.0,0.0,15.000421999999991,0.0,519983.0,15.001054632464331
4/3/2017 0:00,4,0,3,3.0,93.0,23,0.0,0.0,15.000967999999993,0.0,338863.34,15.000915999999993
4/3/2017 1:00,4,1,4,1.0,93.0,23,0.0,0.0,15.000967999999993,0.0,373822.04,15.000915999999993
4/3/2017 2:00,4,2,5,1.0,93.0,23,0.0,0.0,15.000967999999993,0.0,373822.04,15.000915999999993
4/3/2017 3:00,4,3,6,2.0,93.0,23,0.0,0.0,15.000967999999993,0.0,453771.46,15.000915999999993
4/3/2017 4:00,4,4,0,2.0,93.0,23,0.0,0.0,14.999343999999997,0.0,175350.96,14.998415999999995
4/3/2017 5:00,4,5,1,2.0,93.0,23,0.0,0.0,15.000863999999995,0.0,338863.34,15.000575999999992
4/3/2017 6:00,4,6,2,1.0,100.0,23,0.0,0.0,15.000967999999993,0.0,490687.22,15.000915999999993
4/3/2017 7:00,4,7,3,1.0,100.0,23,0.0,0.0,14.949847165694464,0.0,490687.22,14.816729896994737
4/3/2017 8:00,4,8,4,2.0,93.0,23,0.0,0.0,14.949378529330827,0.0,572536.04,14.948567449267467
4/3/2017 9:00,4,9,5,2.0,93.0,23,5342517.782,2228612.12,14.876474791957088,0.0,599334.86,14.82153667532468
4/3/2017 10:00,4,10,6,2.0,93.0,23,1582545.2,3292832.8,14.87490504646465,0.0,650486.0,14.820888230880234
4/3/2017 11:00,4,11,0,3.0,87.0,23,1062710.88,2335995.0,14.871333490909091,0.0,356470.62,14.869072230880231
4/3/2017 12:00,4,12,1,3.0,87.0,23,1171556.04,2668256.6,14.949601157575762,0.0,519983.0,14.882772230880231
4/3/2017 13:00,4,13,2,4.0,81.0,23,1219260.94,2936691.2,14.949743458623757,0.0,186984.44,14.892022230880235
4/3/2017 14:00,4,14,3,5.0,81.0,23,0.0,0.0,14.949758529330827,0.0,241034.38,14.948771004823021
4/3/2017 15:00,4,15,4,6.0,75.0,23,0.0,0.0,14.949478529330827,0.0,6689.1,14.94865300482302
4/3/2017 16:00,4,16,5,6.0,75.0,23,157614.8,1822853.8,14.895350791957089,0.0,23162.36,14.840398230880233
4/3/2017 17:00,4,17,6,6.0,75.0,23,175365.8,1922080.8,14.89382504646465,0.0,25657.76,14.83968623088023
4/3/2017 18:00,4,18,0,6.0,75.0,23,226718.95600000006,10539.535999999998,14.999744824242423,0.0,6689.1,14.99649973088023
4/3/2017 19:00,4,19,1,6.0,75.0,23,0.0,0.0,14.949568490909096,0.0,8103.081999999999,14.868597564213564
4/3/2017 20:00,4,20,2,7.0,70.0,23,0.0,0.0,15.000655999999992,0.0,0.0,15.001054632464333
4/3/2017 21:00,4,21,3,6.0,75.0,23,0.0,0.0,15.000575999999992,0.0,6689.1,15.00094663246433
4/3/2017 22:00,4,22,4,4.0,81.0,23,0.0,0.0,14.999787999999993,0.0,233714.78,15.000260632464332
4/3/2017 23:00,4,23,5,4.0,81.0,23,0.0,0.0,14.999707999999993,0.0,233714.78,15.000260632464332
4/4/2017 0:00,4,0,6,6.0,70.0,23,0.0,0.0,15.000655999999992,0.0,80555.52,15.000759999999993
4/4/2017 1:00,4,1,0,6.1,70.0,23,0.0,0.0,14.998951999999996,0.0,11464.06,14.998259999999995
4/4/2017 2:00,4,2,1,6.0,70.0,23,0.0,0.0,15.000551999999992,0.0,11464.06,15.00049999999999
4/4/2017 3:00,4,3,2,5.0,75.0,23,0.0,0.0,15.000679999999994,0.0,54049.94,15.000783999999994
